stop_id,stop_name,stop_lat,stop_lon
STIB-2751,FORUM,50.898963,4.357207
STIB-2752,DEUX CHAUSSEES,50.81639,4.434396
STIB-2753,BERGOJE,50.816078,4.428918
STIB-2754,OBUS,50.847316,4.304414
STIB-2755B,FORUM,50.898675,4.357229
STIB-2756,CRAETBOS,50.89641,4.382687
STIB-2757C,HIPPOD. BOITSFORT,50.797285,4.394014
STIB-2758,CRAETBOS,50.896643,4.383384
STIB-2759,RESERVOIR,50.798554,4.384695
STIB-2760B,GENDARMES,50.799283,4.379135
STIB-2762,VERT CHASSEUR,50.801453,4.37359
STIB-2763,HOP.STE-ELISABETH,50.804883,4.368986
STIB-2764G,MARLOW,50.800814,4.34091
STIB-2765,WOLVENDAEL,50.797959,4.343375
STIB-2766,VAL MARIA,50.900012,4.385067
STIB-2767,ROCHEFORT,50.824656,4.334986
STIB-2768,OBUS,50.847423,4.303803
STIB-2769,CHENAIE,50.792764,4.347278
STIB-2770,HELLEVELT,50.791613,4.342868
STIB-2771,GROELSTVELD,50.789913,4.338799
STIB-2772,ROCHEFORT,50.824506,4.334729
STIB-2773,SERBIE,50.828334,4.334172
STIB-2774,SERBIE,50.828579,4.333825
STIB-2775,AVENUE DU ROI,50.831684,4.333425
STIB-2776,SCHEUT,50.847192,4.308958
STIB-2777,AVENUE DU ROI,50.831139,4.333253
STIB-2778,GARE DU MIDI,50.836172,4.338154
STIB-2779,SCHEUT,50.847579,4.308958
STIB-2780,GARE DU MIDI,50.836542,4.339451
STIB-2781,JACQUES BREL,50.842467,4.317256
STIB-2782,JACQUES BREL,50.842725,4.317836
STIB-2783,VETERANS COLON.,50.843485,4.313586
STIB-2784,VETERANS COLON.,50.843544,4.313384
STIB-2786F,GALLAIT,50.865384,4.367758
STIB-2788,GARE CENTRALE,50.845464,4.357538
STIB-2801,CROCQ,50.884911,4.329588
STIB-2803,LORGE,50.882851,4.33087
STIB-2807,PRINCE LEOPOLD,50.88258,4.341402
STIB-2808,JACOBS FONTAINE,50.878667,4.342494
STIB-2809,KAREL BOGAERD,50.881167,4.348134
STIB-2810,ARTISTES,50.881483,4.354458
STIB-2811,SCHOLA EUROPEA,50.885467,4.353311
STIB-2813B,DE WAND,50.895678,4.357282
STIB-2814,PAGODES,50.895835,4.3628
STIB-2815B,LONG BONNIER,50.895768,4.365589
STIB-2816,VERSAILLES,50.896235,4.372264
STIB-2817,BEYSEGHEM,50.896604,4.37704
STIB-2819,KRUIPWEG,50.894518,4.380869
STIB-2822,VAL MARIA,50.899542,4.385206
STIB-2823B,FERME NOS PILIFS,50.90383,4.386737
STIB-2824,SERRES ROYALES,50.889193,4.357137
STIB-2827,FERME NOS PILIFS,50.90302,4.386491
STIB-2835,YSER,50.857103,4.353201
STIB-2840,MADELEINE,50.843233,4.354355
STIB-2842,TIRCHER,50.892546,4.323333
STIB-2845,GARE DE BERCHEM,50.872317,4.28982
STIB-2846,MARIE DEPAGE,50.813945,4.356293
STIB-2847,MARIE DEPAGE,50.814475,4.356109
STIB-2848F,MARGUERITE DURAS,50.855491,4.346631
STIB-2849,AUDREY HEPBURN,50.889678,4.316768
STIB-2850,AUDREY HEPBURN,50.889877,4.315769
STIB-2851F,MARGUERITE DURAS,50.855619,4.346114
STIB-2852,KRUIPWEG,50.8948,4.380687
STIB-2853,BEYSEGHEM,50.896595,4.376599
STIB-2854,VERSAILLES,50.896271,4.371994
STIB-2855,LONG BONNIER,50.895813,4.363934
STIB-2856B,PAGODES,50.897377,4.358959
STIB-2857C,DE WAND,50.895129,4.357751
STIB-2860,ARTISTES,50.881564,4.354244
STIB-2861,SCHOLA EUROPEA,50.885348,4.353234
STIB-2863,JACOBS FONTAINE,50.878802,4.342708
STIB-2864,GARE DE BERCHEM,50.872448,4.290775
STIB-2865F,JULES DE TROOZ,50.87297,4.360029
STIB-2866,GARE DE BERCHEM,50.872161,4.289982
STIB-2867,HOPITAL BRUGMANN,50.885793,4.332671
STIB-2871,LORGE,50.882386,4.331153
STIB-2873,CROCQ,50.884726,4.330214
STIB-2874,HOPITAL BRUGMANN,50.885793,4.332671
STIB-2875,SERRES ROYALES,50.88868,4.356059
STIB-2876F,GALLAIT,50.866633,4.368738
STIB-2878F,MARIE-CHRISTINE,50.873726,4.359447
STIB-2879F,MARIE-CHRISTINE,50.874022,4.359319
STIB-2895,HAREN,50.892834,4.421413
STIB-2898,VERBOEKHOVEN,50.871074,4.376438
STIB-2899,WITLOOF,50.901122,4.422301
STIB-2900,FONSON,50.879033,4.403878
STIB-2900F,FONSON,50.879051,4.403892
STIB-2901,VAN CUTSEM,50.880143,4.407481
STIB-2902,VAN CUTSEM,50.880012,4.407132
STIB-2903,FONSON,50.878826,4.403693
STIB-2903F,FONSON,50.878817,4.403664
STIB-2905,TWYENINCK,50.896412,4.421346
STIB-2908B,BIPLAN,50.885733,4.41031
STIB-2909,SAINT-VINCENT,50.880816,4.403821
STIB-2910,PAIX,50.877097,4.401905
STIB-2912,NOTRE-DAME,50.871438,4.399979
STIB-2915,JOSAPHAT,50.861481,4.392464
STIB-2918,DAILLY,50.853309,4.388208
STIB-2919,BRABANCONNE,50.851647,4.387125
STIB-2920,AMBIORIX,50.847682,4.383747
STIB-2924,OUD-KAPELLEKE,50.874152,4.403007
STIB-2926,BICHON,50.864482,4.394293
STIB-2927,PARC LEOPOLD,50.841059,4.378272
STIB-2928,FERNAND COCQ,50.833057,4.366481
STIB-2929,VANNE,50.829776,4.364338
STIB-2931,TRINITE,50.825002,4.357554
STIB-2931F,TRINITE,50.825002,4.357554
STIB-2932,MA CAMPAGNE,50.822575,4.354304
STIB-2934A,ALBERT,50.821665,4.341617
STIB-2935,JUPITER,50.81954,4.336742
STIB-2936,TOURNOI,50.816169,4.333783
STIB-2937B,MYSTERE,50.813742,4.330585
STIB-2948,TRONE,50.840674,4.364886
STIB-2950,PRISON,50.822511,4.346584
STIB-2951,JUPITER,50.819611,4.336954
STIB-2953,FOREST NATIONAL,50.810469,4.326216
STIB-2954B,MYSTERE,50.813771,4.330839
STIB-2955,TOURNOI,50.81636,4.333877
STIB-2957A,ALBERT,50.821413,4.341859
STIB-2959,MA CAMPAGNE,50.823006,4.353084
STIB-2960,TRINITE,50.824903,4.358596
STIB-2960F,TRINITE,50.824912,4.358604
STIB-2962,VANNE,50.829891,4.36401
STIB-2963,FERNAND COCQ,50.833219,4.366552
STIB-2964B,QUART.ST-BONIFACE,50.835413,4.363769
STIB-2965,PRISON,50.822673,4.347875
STIB-2967B,PORTE DE NAMUR,50.838171,4.36198
STIB-2971,BAILLI,50.827127,4.363428
STIB-2971F,BAILLI,50.827127,4.363442
STIB-2972,BAILLI,50.826857,4.362606
STIB-2972F,BAILLI,50.826857,4.362606
STIB-2974,DAILLY,50.853714,4.388478
STIB-2977,JOSAPHAT,50.862073,4.39253
STIB-2980,NOTRE-DAME,50.870872,4.400107
STIB-2982B,PAIX,50.876696,4.402225
STIB-2986B,TWYENINCK,50.896196,4.421147
STIB-2987,CORTENBACH,50.891847,4.418029
STIB-2988,CORTENBACH,50.892117,4.417902
STIB-2990,BICHON,50.864311,4.394179
STIB-2991,WITLOOF,50.90119,4.422883
STIB-2992,SAINT-VINCENT,50.88088,4.403855
STIB-2995,OUD-KAPELLEKE,50.874395,4.403505
STIB-2996,CONSCIENCE,50.869407,4.399921
STIB-2997,CONSCIENCE,50.867672,4.398627
STIB-3005,TROIS PERTUIS,50.892136,4.395871
STIB-3007,BIEBUYCK,50.88779,4.384372
STIB-3008,AVANT-PORT,50.885567,4.379059
STIB-3009,BORNE,50.85523,4.335619
STIB-3014,RIVE GAUCHE,50.890435,4.390484
STIB-3017,BOURGET,50.87815,4.430334
STIB-3018,BOURGET,50.8785,4.431073
STIB-3042,MACHELEN,50.912776,4.432925
STIB-3046,CLEMENCE EVERARD,50.817588,4.26531
STIB-3047,CLEMENCEAU,50.842425,4.33117
STIB-3059,BIEBUYCK,50.887865,4.384613
STIB-3061,TROIS PERTUIS,50.892025,4.395829
STIB-3062,ROSA PARKS,50.847297,4.361212
STIB-3063,MARLY,50.89846,4.40149
STIB-3072,ROSA PARKS,50.847396,4.361439
STIB-3074,CLEMENCE EVERARD,50.818299,4.266915
STIB-3075,YSER,50.857349,4.353526
STIB-3077,TERVUREN STATION,50.831093,4.518121
STIB-3078,CERIA,50.816248,4.290578
STIB-3080,MARIE-LOUISE,50.845024,4.377555
STIB-3081,MARIE-LOUISE,50.845721,4.378078
STIB-3082,ANDREE DE JONGH,50.87101,4.348892
STIB-3083,ANDREE DE JONGH,50.870911,4.349332
STIB-3084,AMELIE GOMAND,50.876455,4.338461
STIB-3085,AMELIE GOMAND,50.876365,4.338162
STIB-3086,MACHELENSTRAAT,50.919289,4.425681
STIB-3087,MACHELENSTRAAT,50.918524,4.424595
STIB-3098,ANATOLE FRANCE,50.876776,4.385756
STIB-3099,HUART-HAMOIR,50.876467,4.383458
STIB-3100,GUTENBERG,50.849049,4.377769
STIB-3101,SAINT-VINCENT,50.880625,4.401861
STIB-3102,PICARDIE,50.879537,4.396015
STIB-3103,CARLI,50.87936,4.393349
STIB-3104,CHAUMONTEL,50.878452,4.389995
STIB-3105,ZENOBE GRAMME,50.879766,4.383871
STIB-3106,SCHAERBEEK GARE,50.877429,4.379182
STIB-3107,SCHAERBEEK GARE,50.877636,4.379054
STIB-3109,EENENS,50.867837,4.377148
STIB-3111,HERMAN,50.863073,4.377446
STIB-3112,COTEAUX,50.859172,4.377161
STIB-3113,GEEFS,50.857194,4.375683
STIB-3114,BOSSUET,50.853828,4.373548
STIB-3117,PARC LEOPOLD,50.839547,4.380607
STIB-3118,BRAEMT,50.851243,4.376463
STIB-3120,NATATION,50.833173,4.378264
STIB-3121B,WERY,50.829389,4.376161
STIB-3122,FLAGEY,50.82804,4.371704
STIB-3123,LEVURE,50.828658,4.376665
STIB-3125,HOP. ETT.-IXELLES,50.825056,4.380146
STIB-3126B,VANDENHOVEN,50.882329,4.407346
STIB-3131,LEVURE,50.827746,4.376628
STIB-3150,PARC,50.84756,4.363669
STIB-3155,WERY,50.829386,4.376211
STIB-3156,NATATION,50.833087,4.378271
STIB-3158B,JOURDAN,50.83792,4.381785
STIB-3159,PARC LEOPOLD,50.8397,4.380593
STIB-3160,ETANGS,50.836107,4.380853
STIB-3162,HOUWAERT,50.853203,4.373496
STIB-3163,GEEFS,50.856933,4.375584
STIB-3164,COTEAUX,50.859855,4.377757
STIB-3165,HERMAN,50.863361,4.37736
STIB-3167,EENENS,50.868215,4.377077
STIB-3168,VERBOEKHOVEN,50.870876,4.376126
STIB-3171,ZENOBE GRAMME,50.87982,4.384156
STIB-3172,CHAUMONTEL,50.878246,4.389711
STIB-3173,CARLI,50.879288,4.393676
STIB-3174,PICARDIE,50.879565,4.397072
STIB-3175B,SAINT-VINCENT,50.880598,4.402159
STIB-3176,VANDENHOVEN,50.882205,4.407163
STIB-3177,SCHAERBEEK GARE,50.877375,4.380191
STIB-3180,HUART-HAMOIR,50.875478,4.382875
STIB-3181,ANATOLE FRANCE,50.876567,4.385379
STIB-3183,PATRIE,50.857129,4.390241
STIB-3184,PATRIE,50.856985,4.390113
STIB-3185,CHAZAL,50.860536,4.392046
STIB-3186,CHAZAL,50.859673,4.39152
STIB-3188,GLOBE,50.799885,4.336446
STIB-3189,XAVIER DE BUE,50.802727,4.336556
STIB-3190,BENS,50.806818,4.336758
STIB-3191,XAVIER DE BUE,50.803193,4.336665
STIB-3192,BENS,50.806798,4.336843
STIB-3193,MAX WALLER,50.805705,4.312942
STIB-3194,SAINT-DENIS,50.809427,4.313018
STIB-3196,SAINT-DENIS,50.809701,4.313231
STIB-3199,AERODROME,50.888347,4.42516
STIB-3200,DIABLOTINS,50.865434,4.421794
STIB-3201,MAES,50.886466,4.429606
STIB-3203,MIDDELWEG,50.883549,4.419967
STIB-3204,SABCA,50.881959,4.417138
STIB-3207,JULES BORDET,50.870623,4.418589
STIB-3210B,ARTEMIS,50.862308,4.416194
STIB-3211,GARE DU MIDI,50.836739,4.33708
STIB-3214,BORDET STATION,50.878191,4.410322
STIB-3216,PLASKY,50.851141,4.395961
STIB-3217,GUEUX,50.84732,4.391116
STIB-3218,MARGUERITE,50.847096,4.387396
STIB-3219,WATERLOO WILSON,50.847808,4.381205
STIB-3221,DANSAERT,50.851241,4.344952
STIB-3222,PORTE DE FLANDRE,50.85302,4.341841
STIB-3223B,PORTE DE NINOVE,50.850536,4.338749
STIB-3225,QUATRE-VENTS,50.849177,4.32557
STIB-3225F,QUATRE-VENTS,50.849177,4.32557
STIB-3226B,DUCHESSE BRABANT,50.849529,4.329631
STIB-3226F,DUCHESSE BRABANT,50.849532,4.329607
STIB-3228,TRIANGLE,50.850022,4.334696
STIB-3228F,TRIANGLE,50.849975,4.334359
STIB-3229,EUGENE TOUSSAINT,50.880576,4.321762
STIB-3230,GARE DE L'OUEST,50.848852,4.320969
STIB-3230F,GARE DE L'OUEST,50.848843,4.320969
STIB-3231,JOSEPH BAECK,50.852158,4.316237
STIB-3232,DUBOIS,50.851463,4.311353
STIB-3233,TAMARIS,50.851039,4.307562
STIB-3234,MACHTENS,50.851314,4.300802
STIB-3235,CANDRIES,50.855659,4.306405
STIB-3236,THYM,50.856905,4.303529
STIB-3237,PARC,50.847651,4.36355
STIB-3238,CONDOR,50.852395,4.307222
STIB-3239,CONDOR,50.852694,4.307324
STIB-3240,OPTIMISME,50.862106,4.409167
STIB-3243,FOREST (BERVOETS),50.817226,4.320107
STIB-3244,ALBERT II,50.857532,4.356298
STIB-3245,WTC,50.861313,4.356188
STIB-3252,TAMARIS,50.850913,4.307675
STIB-3253,GARE DE L'OUEST,50.848843,4.321694
STIB-3253F,GARE DE L'OUEST,50.848843,4.321708
STIB-3257,QUATRE-VENTS,50.849177,4.32601
STIB-3257F,QUATRE-VENTS,50.849186,4.32601
STIB-3259C,PORTE DE NINOVE,50.85047,4.338788
STIB-3260,PORTE DE FLANDRE,50.852788,4.342186
STIB-3261,DANSAERT,50.851034,4.345094
STIB-3263F,DUCHESSE BRABANT,50.849449,4.32937
STIB-3269,SQ. DU CENTENAIRE,50.874768,4.317718
STIB-3272,PADUWA,50.859714,4.414957
STIB-3273,ARTEMIS,50.86157,4.415903
STIB-3274,CIM. DE BRUXELLES,50.864218,4.418716
STIB-3276,JULES BORDET,50.870754,4.418774
STIB-3279,SABCA,50.881753,4.416944
STIB-3280,MIDDELWEG,50.884148,4.421197
STIB-3281,DUBOIS,50.851356,4.31168
STIB-3282,JOSEPH BAECK,50.852036,4.316437
STIB-3284,PEAGE,50.862153,4.4261
STIB-3285,DIABLOTINS,50.865371,4.422078
STIB-3286B,VILLON,50.863401,4.424931
STIB-3288,PEAGE,50.862418,4.426164
STIB-3293,PANNENHUIS,50.872812,4.341965
STIB-3298,PATRIE,50.856815,4.390652
STIB-3299,BIENFAITEURS,50.858323,4.38461
STIB-3304,MATISSE,50.87449,4.40861
STIB-3305,LEKAERTS,50.871628,4.405932
STIB-3306,HOEDEMAEKERS,50.871958,4.40383
STIB-3307,NOTRE-DAME,50.87124,4.400462
STIB-3308F,BIENFAITEURS,50.858308,4.384134
STIB-3312,PANNENHUIS,50.872596,4.342231
STIB-3313,QUETELET,50.852798,4.368894
STIB-3317,FUSEE,50.877382,4.419548
STIB-3320B,BOURSE,50.849372,4.347381
STIB-3321,FUSEE,50.877435,4.421296
STIB-3325,MERIDIEN,50.856412,4.369051
STIB-3332,MADOU,50.849887,4.369025
STIB-3334F,EUROCONTROL,50.879658,4.434499
STIB-3335F,EUROCONTROL,50.879486,4.433926
STIB-3337F,BOURGET,50.878401,4.431144
STIB-3338F,BOURGET,50.878258,4.430263
STIB-3354,PRESSE,50.848691,4.36796
STIB-3355,MADOU,50.850084,4.369193
STIB-3358,PRESSE,50.847976,4.367781
STIB-3360F,BIENFAITEURS,50.857679,4.384461
STIB-3361,HOEDEMAEKERS,50.87177,4.403872
STIB-3362,LEKAERTS,50.87255,4.407565
STIB-3366,PLASKY,50.850546,4.397406
STIB-3367,PLASKY,50.850698,4.397163
STIB-3368,SAINT-GUIDON,50.834693,4.305881
STIB-3369,SAINT-GUIDON,50.83476,4.306103
STIB-3370F,SAINT-GUIDON,50.834684,4.305637
STIB-3371F,SAINT-GUIDON,50.834771,4.306349
STIB-3372,FLAGEY,50.827114,4.372103
STIB-3376,RESISTANCE,50.835636,4.311713
STIB-3377,RESISTANCE,50.835725,4.311911
STIB-3378,DOUVRES,50.836138,4.31448
STIB-3379,DOUVRES,50.836048,4.314279
STIB-3380,ROBIANO,50.860251,4.371221
STIB-3381,PLASKY,50.850952,4.397026
STIB-3399,SCHUMAN,50.842675,4.383504
STIB-3401,CIM. DE BRUXELLES,50.864254,4.418196
STIB-3402,GUILLAUME,50.861276,4.412642
STIB-3403,DUNANT,50.865035,4.408995
STIB-3404,LOISIRS,50.86793,4.406426
STIB-3405,RODTS,50.790023,4.318206
STIB-3408,LATINIS,50.867072,4.387035
STIB-3409,LOUIS BERTRAND,50.866159,4.386086
STIB-3410,CROSSING,50.865203,4.38219
STIB-3411,KURTH,50.868904,4.396128
STIB-3412,CROSSING,50.864559,4.381105
STIB-3413,POUCHKINE,50.871257,4.34512
STIB-3414,AZALEES,50.862497,4.380542
STIB-3415,VAN HAELEN,50.780327,4.325692
STIB-3417,EVERE SHOPPING,50.867166,4.405886
STIB-3419,CONSCIENCE,50.868643,4.399693
STIB-3420,OUD-KAPELLEKE,50.874341,4.403888
STIB-3424,PERMEKE,50.870897,4.407182
STIB-3425,PERMEKE,50.8706,4.406414
STIB-3447,GINETTE JAVAUX,50.818694,4.408515
STIB-3448B,GARE D'EVERE,50.867563,4.40134
STIB-3449,KURTH,50.868823,4.395744
STIB-3450,EVERE SHOPPING,50.86677,4.404753
STIB-3451,AZALEES,50.862596,4.38094
STIB-3456,HENRIETTE LAUWERS,50.850306,4.483009
STIB-3457,HENRIETTE LAUWERS,50.850009,4.483008
STIB-3458,LOISIRS,50.86793,4.40627
STIB-3459,DUNANT,50.863443,4.410272
STIB-3460,GUILLAUME,50.861101,4.412554
STIB-3461,PADUWA,50.859327,4.415634
STIB-3462,CICERON,50.860355,4.421579
STIB-3463,GULLEDELLE,50.855565,4.42854
STIB-3465,DE BROUCKERE,50.85242,4.351157
STIB-3466,EVERE SHOPPING,50.866394,4.403939
STIB-3468,PAUL LEDUC,50.860652,4.4037
STIB-3469,DE BROUCKERE,50.851799,4.350802
STIB-3470,CONSCIENCE,50.868086,4.398201
STIB-3480,BUYL,50.819024,4.380329
STIB-3481,BUYL,50.81742,4.378614
STIB-3482,CIM. DE JETTE,50.879772,4.334737
STIB-3483,GUILL. DE GREEF,50.882966,4.336167
STIB-3484,CIM. DE JETTE,50.87974,4.334586
STIB-3486,BASTOGNE,50.861416,4.314906
STIB-3502,BOZAR,50.844123,4.359055
STIB-3503,ROYALE,50.842487,4.35897
STIB-3505,PORTE DE NAMUR,50.838945,4.361604
STIB-3506,QUART.ST-BONIFACE,50.835086,4.363978
STIB-3508F,FLAGEY,50.827324,4.371906
STIB-3510B,GEO BERNIER,50.820259,4.377041
STIB-3513,ULB,50.813926,4.384942
STIB-3514,CIM. D'IXELLES,50.815966,4.390704
STIB-3515,FRAITEUR,50.817711,4.396025
STIB-3517,ETANGS D'IXELLES,50.82414,4.373435
STIB-3518B,PORTE DE NAMUR,50.837543,4.362009
STIB-3519,FLAGEY,50.828071,4.3712
STIB-3520,DELTA,50.816744,4.405058
STIB-3521,BEAULIEU,50.815977,4.407516
STIB-3522,ADEPS,50.809849,4.443453
STIB-3524,JARDIN MASSART,50.813398,4.433279
STIB-3525,JEANNE,50.815284,4.383736
STIB-3526,JARDIN MASSART,50.813158,4.433902
STIB-3529,ROUGE-CLOITRE,50.811446,4.43969
STIB-3530,ROUGE-CLOITRE,50.812363,4.438627
STIB-3535,BEERSELLAAN,50.780573,4.324655
STIB-3546,DELTA,50.818353,4.405847
STIB-3549,VIGNETTE,50.813655,4.419876
STIB-3550,ROODENBERG,50.816111,4.416345
STIB-3551,CLESSE,50.817864,4.411684
STIB-3552,ROODENBERG,50.816381,4.415721
STIB-3553,CLESSE,50.817227,4.413423
STIB-3556,DELTA,50.818237,4.404285
STIB-3557,FRAITEUR,50.81789,4.396128
STIB-3558,CIM. D'IXELLES,50.816011,4.390576
STIB-3559,ULB,50.813899,4.384459
STIB-3562B,GEO BERNIER,50.820853,4.376617
STIB-3567,ROYALE,50.842748,4.358813
STIB-3570,ETANGS D'IXELLES,50.82369,4.373961
STIB-3572,FLAGEY,50.827754,4.371676
STIB-3572F,FLAGEY,50.827754,4.37169
STIB-3573,FLAGEY,50.828203,4.371163
STIB-3581,BEMPT,50.80282,4.315237
STIB-3587,ROGIER,50.85482,4.359592
STIB-3588,GARE DU NORD,50.858158,4.359492
STIB-3600,HOME HEYDEKEN,50.875035,4.313561
STIB-3601,HOME HEYDEKEN,50.875097,4.313015
STIB-3604,BEMPT,50.80288,4.315322
STIB-3605,PETERBOS,50.839247,4.296546
STIB-3606,FERNANDE VOLRAL,50.882663,4.321959
STIB-3607,FERNANDE VOLRAL,50.882814,4.322101
STIB-3608,FRANS HALS,50.827061,4.288346
STIB-3609F,PARC VIVES,50.826152,4.286105
STIB-3610F,MARIUS RENARD,50.824935,4.281424
STIB-3611F,MARIUS RENARD,50.824926,4.282034
STIB-3612F,PARC VIVES,50.825882,4.285623
STIB-3613F,FRANS HALS,50.827232,4.288942
STIB-3619B,VIER FONTEINEN,50.914989,4.421061
STIB-3620B,LONDRES,50.837984,4.368667
STIB-3623B,LONDRES,50.838038,4.368766
STIB-3624B,LOUISE,50.834945,4.355876
STIB-3625B,MA CAMPAGNE,50.823887,4.353452
STIB-3629,POELAERT,50.838003,4.353594
STIB-3630,GRAND SABLON,50.842189,4.354148
STIB-3633C,DANSAERT,50.851142,4.34437
STIB-3636,PETERBOS,50.83809,4.295876
STIB-3637,MEHDI BOUDA,50.842438,4.2962
STIB-3638,MEHDI BOUDA,50.843418,4.295787
STIB-3639,MEHDI BOUDA,50.844272,4.296382
STIB-3661,CIM. DE BRUXELLES,50.863368,4.418752
STIB-3681,DIGUE DU CANAL,50.823973,4.310747
STIB-3682,DIGUE DU CANAL,50.823802,4.310464
STIB-3702,ARBRE UNIQUE,50.863667,4.413198
STIB-3704,PAUL LEDUC,50.860542,4.404673
STIB-3705,FRANS COURTENS,50.859167,4.40115
STIB-3707,JAMBLINNE DE MEUX,50.848238,4.395036
STIB-3712,VANHELLEMONT,50.829471,4.285828
STIB-3713,SCHERDEMAEL,50.830981,4.289291
STIB-3717,SIBELIUS,50.833404,4.282615
STIB-3718,NEERPEDE,50.829351,4.281717
STIB-3751,NEERPEDE,50.829211,4.281613
STIB-3752,SIBELIUS,50.833205,4.282502
STIB-3755,SCHERDEMAEL,50.831225,4.290057
STIB-3756,VANHELLEMONT,50.829451,4.286071
STIB-3761,LEOPOLD III,50.85762,4.398496
STIB-3762,FRANS COURTENS,50.859086,4.401334
STIB-3763,PAUL LEDUC,50.860595,4.405199
STIB-3765,ARBRE UNIQUE,50.863775,4.41398
STIB-3766,OPTIMISME,50.861978,4.409319
STIB-3800,ELOY,50.835641,4.331204
STIB-3802,VETERINAIRES,50.833098,4.32799
STIB-3804,DEUX GARES,50.832053,4.32423
STIB-3805,PETITE ILE,50.830458,4.319426
STIB-3808,DIGUE DU CANAL,50.823468,4.308548
STIB-3810,BOLLINCKX,50.813705,4.306968
STIB-3812,LABEUR,50.820529,4.308197
STIB-3814,MOZART,50.810288,4.30516
STIB-3815,MOZART,50.810729,4.305499
STIB-3850,HUMANITE,50.810765,4.303466
STIB-3851,BOLLINCKX,50.813408,4.307128
STIB-3852,DEUX GARES,50.832052,4.324833
STIB-3853,INTERNATIONAL,50.816699,4.307634
STIB-3856,DIGUE DU CANAL,50.824377,4.309924
STIB-3858,PETITE ILE,50.830575,4.320065
STIB-3859,LABEUR,50.819864,4.308609
STIB-3860,INTERNATIONAL,50.816204,4.307848
STIB-3898,PADUWA,50.858891,4.413634
STIB-3899,MOONENS,50.848419,4.42883
STIB-3900,SAINTE-FAMILLE,50.850346,4.427968
STIB-3902,CAPRICORNE,50.855157,4.420893
STIB-3903,PLEIADES,50.854016,4.418262
STIB-3904,CARENE,50.854499,4.414556
STIB-3905,COLONEL BOURG,50.852523,4.409583
STIB-3906,FEVRIER,50.850669,4.41134
STIB-3908,HEYDENBERG,50.849013,4.416848
STIB-3909,SAINTE-FAMILLE,50.850165,4.427982
STIB-3910,MOONENS,50.848417,4.428607
STIB-3911,DIVIN SAUVEUR,50.850357,4.408401
STIB-3912,LEMAN,50.836831,4.387349
STIB-3919,VERHEYLEWEGHEN,50.848114,4.424722
STIB-3920,ANDROMEDE,50.854699,4.425119
STIB-3921,JOURDAN,50.837471,4.38028
STIB-3922,JOURDAN,50.83625,4.379636
STIB-3952,FEVRIER,50.850804,4.410228
STIB-3953,LEMAN,50.836751,4.386451
STIB-3954,HEYDENBERG,50.849058,4.417147
STIB-3956,COLONEL BOURG,50.85244,4.409463
STIB-3957,CARENE,50.854704,4.415206
STIB-3958,PLEIADES,50.853929,4.418145
STIB-3959,CAPRICORNE,50.85518,4.421039
STIB-3961,MOMMAERTS,50.85688,4.412695
STIB-3962,ANDROMEDE,50.854456,4.425251
STIB-4002B,BERCHEM-SHOPPING,50.869581,4.291958
STIB-4002G,BERCHEM-SHOPPING,50.869625,4.291895
STIB-4003G,ALCYONS,50.86679,4.294558
STIB-4005F,GENOT,50.861855,4.301616
STIB-4006G,VAN ZANDE,50.860179,4.306878
STIB-4007G,CIM. DE MOLENBEEK,50.858672,4.313261
STIB-4014,BEEKKANT,50.854243,4.323354
STIB-4022,KARREVELD,50.856689,4.317397
STIB-4053G,KARREVELD,50.85819,4.316563
STIB-4054G,CIM. DE MOLENBEEK,50.859329,4.309795
STIB-4055G,VAN ZANDE,50.861042,4.304376
STIB-4058F,ALCYONS,50.86767,4.293704
STIB-4059,BERCHEM-SHOPPING,50.870405,4.291299
STIB-4059F,BERCHEM-SHOPPING,50.870599,4.291199
STIB-4062,BOIS DES ILES,50.873513,4.295042
STIB-4066,GENOT,50.862808,4.299667
STIB-4066F,GENOT,50.862809,4.299667
STIB-4071,ARBRE BALLON,50.893066,4.313506
STIB-4072B,DE HEYN,50.893633,4.320188
STIB-4074B,ETANGS NOIRS,50.857531,4.334084
STIB-4076,HEROS,50.803083,4.341826
STIB-4101,BASILIX,50.872707,4.298342
STIB-4103,HET VEROOST,50.878173,4.304293
STIB-4104,NEUBERGER,50.876354,4.306682
STIB-4105,NEREUS,50.872429,4.313118
STIB-4106,SORENSEN,50.87068,4.311557
STIB-4107,BEECKMANS,50.869204,4.310398
STIB-4109,CHOPIN,50.875628,4.300155
STIB-4110,COLLEGE S.-COEUR,50.868263,4.316066
STIB-4111,ETANGS NOIRS,50.857069,4.332197
STIB-4112,LOWET,50.874039,4.310287
STIB-4115,GANSHOREN-SPORT,50.877186,4.301063
STIB-4116,PARC ELISABETH,50.865071,4.32834
STIB-4118F,BOCKSTAEL,50.877554,4.347198
STIB-4119F,BOCKSTAEL,50.877545,4.347795
STIB-4125,BOCKSTAEL,50.875855,4.348193
STIB-4127,BOCKSTAEL,50.87572,4.34835
STIB-4131B,GARE DE BOCKSTAEL,50.879855,4.347609
STIB-4132B,GARE DE BOCKSTAEL,50.879738,4.347908
STIB-4152,PARC ELISABETH,50.865502,4.327476
STIB-4153,COLLEGE S.-COEUR,50.86806,4.315424
STIB-4156,BEECKMANS,50.869363,4.310688
STIB-4157,SORENSEN,50.871043,4.312039
STIB-4158,NEREUS,50.872601,4.31309
STIB-4159,NEUBERGER,50.876054,4.307227
